station,Date,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,wxcodes
HUA,6/24/20 16:28,OVC,M,M,700,M,M,M
HUA,6/24/20 16:58,BKN,OVC,M,900,3800,M,VCTS
HUA,6/24/20 17:28,BKN,OVC,M,300,900,M,#NAME?
HUA,6/24/20 17:38,SCT,SCT,OVC,300,800,8000,RA BR
HUA,6/24/20 17:58,OVC,M,M,9000,M,M,#NAME?
HUA,6/24/20 18:48,BKN,M,M,700,M,M,M
HUA,6/24/20 18:58,BKN,BKN,OVC,900,9000,11000,#NAME?
HUA,6/24/20 19:08,SCT,OVC,M,900,9500,M,#NAME?
HUA,6/24/20 19:38,SCT,BKN,BKN,900,1300,10000,M
HUA,6/24/20 19:48,SCT,SCT,OVC,1000,1400,13000,M
HUA,6/24/20 19:58,FEW,SCT,OVC,1100,10000,13000,M
HUA,6/24/20 20:58,FEW,BKN,BKN,6000,8500,13000,M
HUA,6/24/20 21:58,BKN,OVC,M,2100,5000,M,M
HUA,6/24/20 22:28,SCT,SCT,BKN,300,700,2000,#NAME?
HUA,6/24/20 22:33,FEW,BKN,OVC,300,2200,4100,#NAME?
HUA,6/24/20 22:38,FEW,OVC,M,300,1900,M,#NAME?
HUA,6/24/20 22:48,FEW,BKN,OVC,300,2200,6500,#NAME?
HUA,6/24/20 22:58,BKN,OVC,M,4700,7000,M,#NAME?
HUA,6/24/20 23:58,FEW,BKN,BKN,1400,3700,13000,M
HUA,6/25/20 0:28,SCT,BKN,OVC,1100,3900,13000,M
HUA,6/25/20 0:58,OVC,M,M,13000,M,M,M
HUA,6/25/20 2:58,SCT,SCT,M,2800,3600,M,M
HUA,6/25/20 3:08,BKN,BKN,M,2700,3800,M,M
HUA,6/25/20 3:58,BKN,OVC,M,1800,2400,M,M
HUA,6/25/20 4:51,OVC,M,M,1200,M,M,M
HUA,6/25/20 4:58,OVC,M,M,1100,M,M,M
HUA,6/25/20 5:58,OVC,M,M,900,M,M,M
HUA,6/25/20 6:18,SCT,BKN,OVC,1000,1400,5000,M
HUA,6/25/20 6:58,OVC,M,M,1100,M,M,M
HUA,6/25/20 7:28,OVC,M,M,900,M,M,M
HUA,6/25/20 7:38,BKN,OVC,M,1000,1400,M,M
HUA,6/25/20 7:58,BKN,OVC,M,900,1300,M,M
HUA,6/25/20 8:28,SCT,M,M,800,M,M,M
HUA,6/25/20 8:48,BKN,M,M,1300,M,M,M
HUA,6/25/20 8:58,OVC,M,M,1100,M,M,M
HUA,6/25/20 9:38,OVC,M,M,900,M,M,M
HUA,6/25/20 9:58,OVC,M,M,900,M,M,M
HUA,6/25/20 10:48,OVC,M,M,1100,M,M,M
HUA,6/25/20 10:58,OVC,M,M,1300,M,M,M
HUA,6/25/20 11:18,OVC,M,M,1600,M,M,M
HUA,6/25/20 11:28,BKN,OVC,M,1100,1800,M,M
HUA,6/25/20 11:48,OVC,M,M,800,M,M,M
HUA,6/25/20 11:58,OVC,M,M,700,M,M,M
HUA,6/25/20 12:58,BKN,OVC,M,700,1200,M,M
HUA,6/25/20 13:58,OVC,M,M,700,M,M,M
HUA,6/25/20 14:28,SCT,BKN,OVC,700,1300,6000,M
HUA,6/25/20 14:38,SCT,BKN,OVC,700,1200,6500,M
HUA,6/25/20 14:58,BKN,OVC,M,900,6000,M,M
HUA,6/25/20 15:08,OVC,M,M,1300,M,M,M
HUA,6/25/20 15:38,SCT,OVC,M,1200,3100,M,M
HUA,6/25/20 15:48,SCT,OVC,M,1300,2900,M,M
HUA,6/25/20 15:58,SCT,OVC,M,1400,3000,M,M
HUA,6/25/20 16:08,BKN,BKN,M,1400,2800,M,M
HUA,6/25/20 16:18,BKN,BKN,BKN,1600,2800,3700,M
HUA,6/25/20 16:28,SCT,BKN,OVC,1600,3500,6000,M
HUA,6/25/20 16:38,SCT,BKN,BKN,1800,2400,3500,M
HUA,6/25/20 16:58,SCT,SCT,BKN,2200,2700,3400,M
HUA,6/25/20 17:58,FEW,BKN,OVC,2900,3700,4500,M
HUA,6/25/20 18:18,BKN,OVC,M,2100,3500,M,#NAME?
HUA,6/25/20 18:58,OVC,M,M,2400,M,M,M
HUA,6/25/20 19:18,SCT,BKN,M,2700,6000,M,M
HUA,6/25/20 19:58,FEW,BKN,BKN,3900,5000,6500,M
HUA,6/25/20 20:58,FEW,BKN,BKN,2600,3100,4200,M
HUA,6/25/20 21:58,BKN,M,M,8500,M,M,M
HUA,6/25/20 22:58,CLR,M,M,M,M,M,M
HUA,6/25/20 23:58,FEW,M,M,3800,M,M,M
HUA,6/26/20 0:58,CLR,M,M,M,M,M,M
HUA,6/26/20 1:58,CLR,M,M,M,M,M,M
HUA,6/26/20 2:58,SCT,M,M,6500,M,M,BR
HUA,6/26/20 3:58,CLR,M,M,M,M,M,M
HUA,6/26/20 4:58,FEW,SCT,M,2000,3900,M,M
HUA,6/26/20 5:28,BKN,M,M,1700,M,M,M
HUA,6/26/20 5:48,OVC,M,M,1400,M,M,M
HUA,6/26/20 5:58,OVC,M,M,1400,M,M,M
HUA,6/26/20 6:28,SCT,M,M,1400,M,M,M
HUA,6/26/20 6:58,CLR,M,M,M,M,M,M
HUA,6/26/20 7:58,CLR,M,M,M,M,M,BR
HUA,6/26/20 8:58,FEW,M,M,13000,M,M,M
HUA,6/26/20 9:58,BKN,OVC,M,7500,12000,M,M
HUA,6/26/20 10:48,BKN,BKN,M,1600,13000,M,M
HUA,6/26/20 10:58,FEW,M,M,1500,M,M,M
HUA,6/26/20 11:58,BKN,M,M,6500,M,M,M
HUA,6/26/20 12:58,BKN,OVC,M,4000,5500,M,M
HUA,6/26/20 13:48,BKN,OVC,M,2800,3600,M,M
HUA,6/26/20 13:58,OVC,M,M,2800,M,M,M
HUA,6/26/20 14:58,BKN,OVC,M,1800,2500,M,M
HUA,6/26/20 15:38,OVC,M,M,1400,M,M,M
HUA,6/26/20 15:58,FEW,OVC,M,700,1300,M,#NAME?
HUA,6/26/20 16:18,BKN,OVC,M,600,1100,M,#NAME?
HUA,6/26/20 16:38,BKN,OVC,M,400,2800,M,#NAME?
HUA,6/26/20 16:48,OVC,M,M,400,M,M,#NAME?
HUA,6/26/20 16:58,BKN,OVC,M,400,2500,M,#NAME?
HUA,6/26/20 17:08,BKN,OVC,M,400,3900,M,RA BR
HUA,6/26/20 17:18,FEW,BKN,OVC,200,700,3800,#NAME?
HUA,6/26/20 17:28,BKN,OVC,M,700,4100,M,#NAME?
HUA,6/26/20 17:48,SCT,BKN,OVC,700,3000,4000,#NAME?
HUA,6/26/20 17:58,FEW,OVC,M,700,4000,M,#NAME?
HUA,6/26/20 18:58,FEW,SCT,OVC,2100,3500,4400,M
HUA,6/26/20 19:08,BKN,BKN,OVC,2000,3500,4500,M
HUA,6/26/20 19:58,FEW,BKN,OVC,1000,1900,5500,M
HUA,6/26/20 20:08,BKN,BKN,OVC,1000,2000,5500,M
HUA,6/26/20 20:18,BKN,OVC,M,900,1900,M,#NAME?
HUA,6/26/20 20:38,BKN,OVC,M,300,800,M,#NAME?
HUA,6/26/20 20:58,OVC,M,M,300,M,M,#NAME?
HUA,6/26/20 21:18,OVC,M,M,300,M,M,#NAME?
HUA,6/26/20 21:28,OVC,M,M,400,M,M,#NAME?
HUA,6/26/20 21:38,OVC,M,M,500,M,M,#NAME?
HUA,6/26/20 21:58,BKN,OVC,M,600,1000,M,#NAME?
HUA,6/26/20 22:08,OVC,M,M,800,M,M,#NAME?
HUA,6/26/20 22:48,BKN,OVC,M,900,3700,M,M
HUA,6/26/20 22:58,BKN,BKN,OVC,1200,3700,4600,M
HUA,6/26/20 23:08,SCT,SCT,OVC,1100,3700,4600,M
HUA,6/26/20 23:58,OVC,M,M,5000,M,M,M
HUA,6/27/20 0:58,FEW,SCT,BKN,6000,8000,16000,M
HUA,6/27/20 1:58,OVC,M,M,8000,M,M,M
HUA,6/27/20 2:58,SCT,SCT,OVC,8000,10000,14000,M
HUA,6/27/20 3:58,SCT,SCT,OVC,8500,12000,18000,M
HUA,6/27/20 4:58,OVC,M,M,10000,M,M,M
HUA,6/27/20 5:58,OVC,M,M,12000,M,M,M
HUA,6/27/20 6:58,BKN,M,M,12000,M,M,M
HUA,6/27/20 7:58,BKN,M,M,12000,M,M,M
HUA,6/27/20 9:58,CLR,M,M,M,M,M,M
HUA,6/27/20 10:58,CLR,M,M,M,M,M,M
HUA,6/27/20 11:58,FEW,M,M,4200,M,M,M
HUA,6/27/20 12:58,FEW,M,M,35000,M,M,M
HUA,6/27/20 13:58,SCT,M,M,5000,M,M,M
HUA,6/27/20 14:58,SCT,BKN,M,1700,3100,M,M
HUA,6/27/20 15:18,BKN,BKN,OVC,1600,3600,4900,M
HUA,6/27/20 15:28,SCT,BKN,BKN,1400,2200,3700,M
HUA,6/27/20 15:38,BKN,BKN,BKN,1400,2100,3600,#NAME?
HUA,6/27/20 15:48,FEW,SCT,OVC,1400,2200,4200,RA BR
HUA,6/27/20 15:58,FEW,OVC,M,1400,7000,M,#NAME?
HUA,6/27/20 16:58,FEW,M,M,12000,M,M,M
HUA,6/27/20 17:38,BKN,BKN,M,1500,2400,M,M
HUA,6/27/20 17:48,OVC,M,M,1400,M,M,M
HUA,6/27/20 17:58,OVC,M,M,1300,M,M,VCTS
HUA,6/27/20 18:38,BKN,BKN,BKN,1500,2100,2600,M
HUA,6/27/20 18:58,BKN,OVC,M,1900,2900,M,VCTS
HUA,6/27/20 19:33,SCT,BKN,M,1800,7500,M,#NAME?
HUA,6/27/20 19:58,FEW,OVC,M,6000,10000,M,M
HUA,6/27/20 20:58,OVC,M,M,11000,M,M,M
HUA,6/27/20 21:58,BKN,BKN,BKN,1600,2300,3200,M
HUA,6/27/20 22:28,FEW,SCT,BKN,1500,2400,3300,#NAME?
HUA,6/27/20 22:38,FEW,SCT,BKN,2400,3600,12000,M
HUA,6/27/20 22:58,BKN,BKN,M,13000,15000,M,VCTS
HUA,6/27/20 23:58,SCT,M,M,20000,M,M,M
HUA,6/28/20 0:58,SCT,M,M,20000,M,M,M
HUA,6/28/20 1:58,CLR,M,M,M,M,M,M
HUA,6/28/20 2:58,BKN,M,M,3200,M,M,M
HUA,6/28/20 3:58,CLR,M,M,M,M,M,M
HUA,6/28/20 4:58,FEW,M,M,13000,M,M,M
HUA,6/28/20 5:58,CLR,M,M,M,M,M,M
HUA,6/28/20 6:58,FEW,SCT,M,3200,3900,M,M
HUA,6/28/20 7:58,SCT,SCT,M,3200,4200,M,M
HUA,6/28/20 8:58,FEW,BKN,M,2600,3900,M,M
HUA,6/28/20 9:58,SCT,M,M,900,M,M,M
HUA,6/28/20 10:48,BKN,M,M,1000,M,M,M
HUA,6/28/20 10:58,BKN,M,M,900,M,M,M
HUA,6/28/20 11:28,OVC,M,M,1000,M,M,M
HUA,6/28/20 11:58,OVC,M,M,1000,M,M,M
HUA,6/28/20 12:58,OVC,M,M,1200,M,M,M
HUA,6/28/20 13:58,BKN,OVC,M,1500,2100,M,M
HUA,6/28/20 14:58,OVC,M,M,1700,M,M,M
HUA,6/28/20 15:58,SCT,M,M,2300,M,M,M
HUA,6/28/20 16:48,BKN,BKN,BKN,2400,4200,31000,M
HUA,6/28/20 16:58,SCT,BKN,BKN,2400,3000,3900,M
HUA,6/28/20 17:58,FEW,SCT,BKN,3400,4300,29000,M
HUA,6/28/20 18:58,FEW,SCT,M,3200,6500,M,VCTS
HUA,6/28/20 19:58,CLR,M,M,M,M,M,M
HUA,6/28/20 20:58,CLR,M,M,M,M,M,M
HUA,6/28/20 21:58,FEW,SCT,M,4900,6000,M,M
HUA,6/28/20 22:58,SCT,BKN,M,4900,6500,M,M
HUA,6/28/20 23:58,CLR,M,M,M,M,M,M
HUA,6/29/20 0:58,FEW,M,M,4600,M,M,M
HUA,6/29/20 1:58,CLR,M,M,M,M,M,M
HUA,6/29/20 2:58,CLR,M,M,M,M,M,M
HUA,6/29/20 3:58,CLR,M,M,M,M,M,M
HUA,6/29/20 4:58,CLR,M,M,M,M,M,M
HUA,6/29/20 5:58,CLR,M,M,M,M,M,M
HUA,6/29/20 6:58,CLR,M,M,M,M,M,M
HUA,6/29/20 7:58,CLR,M,M,M,M,M,BR
HUA,6/29/20 10:58,M,M,M,M,M,M,BR
HUA,6/29/20 11:03,M,M,M,M,M,M,BR
HUA,6/29/20 11:23,CLR,M,M,M,M,M,BR
HUA,6/29/20 11:33,CLR,M,M,M,M,M,BR
HUA,6/29/20 11:58,CLR,M,M,M,M,M,BR
HUA,6/29/20 12:58,CLR,M,M,M,M,M,M
HUA,6/29/20 13:58,FEW,M,M,15000,M,M,M
HUA,6/29/20 14:58,FEW,M,M,16000,M,M,M
HUA,6/29/20 15:48,BKN,BKN,M,2700,3500,M,M
HUA,6/29/20 15:58,FEW,SCT,BKN,2500,3000,3500,M
HUA,6/29/20 16:08,BKN,BKN,M,2700,3500,M,M
HUA,6/29/20 16:18,SCT,BKN,BKN,2800,3700,5500,M
HUA,6/29/20 16:58,SCT,M,M,3400,M,M,M
HUA,6/29/20 17:58,CLR,M,M,M,M,M,M
HUA,6/29/20 18:58,FEW,M,M,18000,M,M,VCTS
HUA,6/29/20 19:58,FEW,SCT,SCT,2200,14000,20000,VCTS
HUA,6/29/20 20:58,BKN,BKN,OVC,8000,10000,14000,#NAME?
HUA,6/29/20 21:58,SCT,M,M,13000,M,M,M
HUA,6/29/20 22:58,BKN,OVC,M,9500,14000,M,#NAME?
HUA,6/29/20 23:58,SCT,BKN,M,15000,17000,M,M
HUA,6/30/20 0:58,SCT,OVC,M,17000,19000,M,M
HUA,6/30/20 1:58,BKN,M,M,17000,M,M,M
HUA,6/30/20 2:58,CLR,M,M,M,M,M,M
HUA,6/30/20 3:58,FEW,BKN,BKN,16000,18000,22000,M
HUA,6/30/20 4:58,OVC,M,M,15000,M,M,M
HUA,6/30/20 5:58,OVC,M,M,15000,M,M,M
HUA,6/30/20 6:58,OVC,M,M,15000,M,M,M
HUA,6/30/20 7:58,OVC,M,M,16000,M,M,M
HUA,6/30/20 8:58,OVC,M,M,17000,M,M,M
HUA,6/30/20 9:58,FEW,OVC,M,18000,22000,M,M
HUA,6/30/20 10:58,CLR,M,M,M,M,M,M
HUA,6/30/20 11:58,SCT,M,M,16000,M,M,M
HUA,6/30/20 12:58,BKN,BKN,M,14000,16000,M,M
HUA,6/30/20 13:58,FEW,SCT,M,13000,16000,M,#NAME?
HUA,6/30/20 14:38,FEW,BKN,BKN,400,3600,6500,#NAME?
HUA,6/30/20 14:48,BKN,OVC,M,3600,6500,M,M
HUA,6/30/20 14:58,BKN,BKN,BKN,3500,4500,6500,M
HUA,6/30/20 15:58,FEW,BKN,BKN,2200,4100,6500,VCTS
HUA,6/30/20 15:59,FEW,SCT,BKN,2200,4300,6500,TS
HUA,6/30/20 16:14,FEW,M,M,4400,M,M,VCTS
HUA,6/30/20 16:58,FEW,OVC,M,9000,11000,M,M
HUA,6/30/20 17:58,SCT,SCT,M,13000,25000,M,M
HUA,6/30/20 18:58,CLR,M,M,M,M,M,M
HUA,6/30/20 19:38,BKN,M,M,2500,M,M,M
HUA,6/30/20 19:48,SCT,BKN,M,2500,3200,M,M
HUA,6/30/20 19:58,BKN,BKN,M,2900,3300,M,M
HUA,6/30/20 20:08,BKN,M,M,3100,M,M,M
HUA,6/30/20 20:58,FEW,M,M,3300,M,M,M
HUA,6/30/20 21:58,BKN,M,M,13000,M,M,VCTS
HUA,6/30/20 22:58,FEW,BKN,BKN,600,1900,2500,#NAME?
HUA,6/30/20 23:03,FEW,BKN,OVC,600,2200,4100,#NAME?
HUA,6/30/20 23:23,BKN,BKN,OVC,3100,6000,9000,#NAME?
HUA,6/30/20 23:33,BKN,BKN,M,4100,5500,M,#NAME?
HUA,6/30/20 23:58,SCT,SCT,BKN,5000,7500,10000,VCTS
HUA,7/1/20 0:58,BKN,OVC,M,9000,11000,M,#NAME?
HUA,7/1/20 1:58,CLR,M,M,M,M,M,VCTS
HUA,7/1/20 2:18,BKN,M,M,400,M,M,M
HUA,7/1/20 2:58,OVC,M,M,300,M,M,M
HUA,7/1/20 3:18,SCT,M,M,400,M,M,M
HUA,7/1/20 3:58,CLR,M,M,M,M,M,M
HUA,7/1/20 4:58,FEW,M,M,5000,M,M,M
HUA,7/1/20 5:58,FEW,SCT,M,4700,6000,M,M
HUA,7/1/20 6:48,FEW,BKN,BKN,900,1600,2200,VCTS
HUA,7/1/20 6:58,FEW,BKN,OVC,900,1600,2900,#NAME?
HUA,7/1/20 7:08,SCT,BKN,OVC,400,1300,1900,RA BR VCTS
HUA,7/1/20 7:28,SCT,SCT,SCT,200,600,1200,RA BR
HUA,7/1/20 7:58,OVC,M,M,9500,M,M,#NAME?
HUA,7/1/20 8:58,OVC,M,M,9500,M,M,#NAME?
HUA,7/1/20 9:48,BKN,OVC,M,300,5500,M,M
HUA,7/1/20 9:58,OVC,M,M,400,M,M,#NAME?
HUA,7/1/20 10:28,BKN,BKN,OVC,500,1100,10000,#NAME?
HUA,7/1/20 10:38,SCT,SCT,OVC,500,1200,9000,#NAME?
HUA,7/1/20 10:58,OVC,M,M,9500,M,M,#NAME?
HUA,7/1/20 11:58,BKN,OVC,M,400,9000,M,#NAME?
HUA,7/1/20 12:56,OVC,M,M,500,M,M,M
HUA,7/1/20 12:58,OVC,M,M,500,M,M,M
HUA,7/1/20 13:46,OVC,M,M,700,M,M,M
HUA,7/1/20 13:58,BKN,OVC,M,700,7500,M,M
HUA,7/1/20 14:08,BKN,OVC,M,600,7500,M,#NAME?
HUA,7/1/20 14:58,BKN,OVC,M,600,1200,M,#NAME?
HUA,7/1/20 15:08,BKN,BKN,OVC,500,1100,9000,#NAME?
HUA,7/1/20 15:38,BKN,OVC,M,700,3800,M,#NAME?
HUA,7/1/20 15:48,BKN,OVC,M,600,4900,M,RA BR VCTS
HUA,7/1/20 15:53,SCT,OVC,M,600,4900,M,#NAME?
HUA,7/1/20 15:58,FEW,SCT,BKN,300,600,4900,#NAME?
HUA,7/1/20 16:08,FEW,SCT,SCT,300,700,2400,#NAME?
HUA,7/1/20 16:58,BKN,BKN,OVC,300,4200,9000,RA BR
HUA,7/1/20 17:36,SCT,BKN,OVC,500,4000,5000,M
HUA,7/1/20 17:58,FEW,SCT,BKN,500,4300,5500,M
HUA,7/1/20 18:48,BKN,OVC,M,1200,4000,M,M
HUA,7/1/20 18:58,BKN,BKN,M,1200,4000,M,M
HUA,7/1/20 19:18,SCT,BKN,M,1300,19000,M,M
HUA,7/1/20 19:48,BKN,BKN,M,1700,16000,M,M
HUA,7/1/20 19:58,BKN,BKN,M,1700,17000,M,M
HUA,7/1/20 20:18,SCT,M,M,1700,M,M,M
HUA,7/1/20 20:28,BKN,M,M,2000,M,M,M
HUA,7/1/20 20:58,BKN,M,M,2000,M,M,M
HUA,7/1/20 21:08,SCT,M,M,2000,M,M,M
HUA,7/1/20 21:58,OVC,M,M,17000,M,M,M
HUA,7/1/20 22:58,OVC,M,M,18000,M,M,M
HUA,7/1/20 23:58,SCT,OVC,M,3200,6000,M,M
HUA,7/2/20 0:28,BKN,OVC,M,2900,6000,M,M
HUA,7/2/20 0:48,SCT,M,M,2900,M,M,M
HUA,7/2/20 0:58,FEW,BKN,M,2800,4400,M,M
HUA,7/2/20 1:18,BKN,BKN,OVC,2900,3600,4400,M
HUA,7/2/20 1:28,BKN,OVC,M,2900,3700,M,M
HUA,7/2/20 1:38,SCT,BKN,BKN,2800,3400,5500,M
HUA,7/2/20 1:58,FEW,SCT,M,5500,21000,M,M
HUA,7/2/20 2:58,CLR,M,M,M,M,M,M
HUA,7/2/20 3:58,BKN,M,M,19000,M,M,SQ
HUA,7/2/20 4:58,SCT,M,M,17000,M,M,M
HUA,7/2/20 5:48,BKN,BKN,M,1400,2000,M,M
HUA,7/2/20 5:58,OVC,M,M,1400,M,M,M
HUA,7/2/20 6:38,SCT,M,M,1200,M,M,M
HUA,7/2/20 6:58,CLR,M,M,M,M,M,M
HUA,7/2/20 7:28,SCT,M,M,1400,M,M,M
HUA,7/2/20 7:58,CLR,M,M,M,M,M,M
HUA,7/2/20 9:58,SCT,M,M,800,M,M,M
HUA,7/2/20 10:08,BKN,M,M,700,M,M,M
HUA,7/2/20 10:48,FEW,OVC,M,700,1100,M,M
HUA,7/2/20 10:58,FEW,OVC,M,700,1100,M,M
HUA,7/2/20 11:18,FEW,M,M,1200,M,M,M
HUA,7/2/20 11:58,SCT,M,M,700,M,M,M
HUA,7/2/20 12:18,BKN,M,M,700,M,M,M
HUA,7/2/20 12:58,OVC,M,M,800,M,M,M
HUA,7/2/20 13:58,OVC,M,M,1000,M,M,M
HUA,7/2/20 14:58,OVC,M,M,1100,M,M,M
HUA,7/2/20 15:58,OVC,M,M,1500,M,M,M
HUA,7/2/20 16:58,OVC,M,M,1600,M,M,SQ
HUA,7/2/20 17:58,BKN,OVC,M,2200,2700,M,M
HUA,7/2/20 18:28,SCT,BKN,BKN,1900,3200,25000,M
HUA,7/2/20 18:58,BKN,BKN,M,2300,35000,M,M
HUA,7/2/20 19:08,SCT,M,M,2400,M,M,M
HUA,7/2/20 19:58,SCT,M,M,3100,M,M,M
HUA,7/2/20 20:58,FEW,M,M,3800,M,M,M
HUA,7/2/20 21:58,FEW,SCT,M,3800,5500,M,M
HUA,7/2/20 22:58,CLR,M,M,M,M,M,M
HUA,7/2/20 23:58,CLR,M,M,M,M,M,M
HUA,7/3/20 0:58,CLR,M,M,M,M,M,M
HUA,7/3/20 1:58,CLR,M,M,M,M,M,M
HUA,7/3/20 2:58,FEW,M,M,11000,M,M,M
HUA,7/3/20 3:58,CLR,M,M,M,M,M,M
HUA,7/3/20 4:58,CLR,M,M,M,M,M,M
HUA,7/3/20 5:58,CLR,M,M,M,M,M,M
HUA,7/3/20 6:58,CLR,M,M,M,M,M,M
HUA,7/3/20 7:28,CLR,M,M,M,M,M,BR
HUA,7/3/20 7:38,CLR,M,M,M,M,M,BR
HUA,7/3/20 7:48,CLR,M,M,M,M,M,BR
HUA,7/3/20 7:58,CLR,M,M,M,M,M,M
HUA,7/3/20 8:58,CLR,M,M,M,M,M,M
HUA,7/3/20 9:18,CLR,M,M,M,M,M,BR
HUA,7/3/20 9:38,CLR,M,M,M,M,M,BR
HUA,7/3/20 9:48,CLR,M,M,M,M,M,BR
HUA,7/3/20 9:58,CLR,M,M,M,M,M,M
HUA,7/3/20 10:18,CLR,M,M,M,M,M,BR
HUA,7/3/20 10:28,CLR,M,M,M,M,M,BR
HUA,7/3/20 10:38,CLR,M,M,M,M,M,BR
HUA,7/3/20 10:43,CLR,M,M,M,M,M,BR
HUA,7/3/20 10:48,CLR,M,M,M,M,M,BR
HUA,7/3/20 10:53,CLR,M,M,M,M,M,BR
HUA,7/3/20 10:58,CLR,M,M,M,M,M,BR
HUA,7/3/20 11:08,CLR,M,M,M,M,M,BR
HUA,7/3/20 11:13,CLR,M,M,M,M,M,BR
HUA,7/3/20 11:18,CLR,M,M,M,M,M,FG
HUA,7/3/20 11:23,CLR,M,M,M,M,M,BR
HUA,7/3/20 11:33,CLR,M,M,M,M,M,M
HUA,7/3/20 11:58,CLR,M,M,M,M,M,M
HUA,7/3/20 12:58,CLR,M,M,M,M,M,M
HUA,7/3/20 13:58,CLR,M,M,M,M,M,M
HUA,7/3/20 14:58,CLR,M,M,M,M,M,M
HUA,7/3/20 15:58,CLR,M,M,M,M,M,M
HUA,7/3/20 16:58,CLR,M,M,M,M,M,M
HUA,7/3/20 17:58,CLR,M,M,M,M,M,M
HUA,7/3/20 18:58,CLR,M,M,M,M,M,M
HUA,7/3/20 19:58,FEW,M,M,5500,M,M,M
HUA,7/3/20 20:58,CLR,M,M,M,M,M,M
HUA,7/3/20 21:58,CLR,M,M,M,M,M,M
HUA,7/3/20 22:58,CLR,M,M,M,M,M,M
HUA,7/3/20 23:58,CLR,M,M,M,M,M,M
HUA,7/4/20 0:58,FEW,BKN,M,6500,10000,M,#NAME?
HUA,7/4/20 1:58,FEW,M,M,5500,M,M,M
HUA,7/4/20 2:58,CLR,M,M,M,M,M,M
HUA,7/4/20 3:58,FEW,M,M,8000,M,M,M
HUA,7/4/20 4:58,FEW,M,M,10000,M,M,M
HUA,7/4/20 5:58,CLR,M,M,M,M,M,M
HUA,7/4/20 6:58,FEW,M,M,8000,M,M,M
HUA,7/4/20 7:58,CLR,M,M,M,M,M,M
HUA,7/4/20 8:58,CLR,M,M,M,M,M,M
HUA,7/4/20 9:58,CLR,M,M,M,M,M,M
HUA,7/4/20 10:58,CLR,M,M,M,M,M,M
HUA,7/4/20 11:58,FEW,M,M,8500,M,M,M
HUA,7/4/20 12:58,CLR,M,M,M,M,M,M
HUA,7/4/20 13:58,CLR,M,M,M,M,M,M
HUA,7/4/20 14:58,CLR,M,M,M,M,M,M
HUA,7/4/20 15:58,CLR,M,M,M,M,M,M
HUA,7/4/20 16:58,CLR,M,M,M,M,M,M
HUA,7/4/20 17:58,FEW,M,M,4200,M,M,M
HUA,7/4/20 18:58,FEW,SCT,BKN,5500,9000,13000,M
HUA,7/4/20 19:58,BKN,M,M,14000,M,M,M
HUA,7/4/20 20:58,FEW,M,M,28000,M,M,M
HUA,7/4/20 21:58,FEW,M,M,28000,M,M,M
HUA,7/4/20 22:58,FEW,M,M,10000,M,M,M
HUA,7/4/20 23:58,CLR,M,M,M,M,M,M
HUA,7/5/20 0:58,BKN,BKN,M,9000,11000,M,M
HUA,7/5/20 1:58,BKN,BKN,M,8000,9500,M,M
HUA,7/5/20 2:58,OVC,M,M,11000,M,M,M
HUA,7/5/20 3:58,OVC,M,M,10000,M,M,M
HUA,7/5/20 4:58,SCT,M,M,28000,M,M,M
HUA,7/5/20 5:58,FEW,M,M,13000,M,M,M
HUA,7/5/20 6:58,OVC,M,M,14000,M,M,M
HUA,7/5/20 7:58,FEW,M,M,14000,M,M,M
HUA,7/5/20 8:58,CLR,M,M,M,M,M,M
HUA,7/5/20 9:58,CLR,M,M,M,M,M,M
HUA,7/5/20 10:58,FEW,M,M,14000,M,M,M
HUA,7/5/20 11:58,OVC,M,M,14000,M,M,M
HUA,7/5/20 12:58,OVC,M,M,12000,M,M,#NAME?
HUA,7/5/20 13:58,OVC,M,M,12000,M,M,M
HUA,7/5/20 14:58,FEW,M,M,16000,M,M,M
HUA,7/5/20 15:58,CLR,M,M,M,M,M,M
HUA,7/5/20 16:58,CLR,M,M,M,M,M,M
HUA,7/5/20 17:58,SCT,SCT,M,4200,5000,M,M
HUA,7/5/20 18:58,FEW,M,M,34000,M,M,M
HUA,7/5/20 19:58,FEW,SCT,M,5000,12000,M,M
HUA,7/5/20 20:58,FEW,SCT,M,4900,25000,M,M
HUA,7/5/20 21:58,CLR,M,M,M,M,M,M
HUA,7/5/20 22:58,FEW,SCT,M,5000,25000,M,M
HUA,7/5/20 23:28,BKN,BKN,BKN,4900,8000,24000,RA VCTS
HUA,7/5/20 23:33,FEW,BKN,M,400,4500,M,#NAME?
HUA,7/5/20 23:38,FEW,OVC,M,400,4400,M,#NAME?
HUA,7/5/20 23:43,FEW,OVC,M,3700,4900,M,#NAME?
HUA,7/5/20 23:53,FEW,BKN,OVC,300,3800,5000,#NAME?
HUA,7/5/20 23:58,FEW,SCT,OVC,400,4000,4900,#NAME?
HUA,7/6/20 0:18,FEW,BKN,BKN,300,3600,4600,#NAME?
HUA,7/6/20 0:23,FEW,OVC,M,300,4800,M,RA VCTS
HUA,7/6/20 0:28,FEW,OVC,M,300,6000,M,RA BR VCTS
HUA,7/6/20 0:38,FEW,OVC,M,6000,7000,M,#NAME?
HUA,7/6/20 0:58,FEW,SCT,M,6000,9000,M,M
HUA,7/6/20 1:58,FEW,BKN,OVC,7500,13000,15000,M
